"My_intwbdy","Distance","Shape_Leng","Shape_Area","My_intwb_1","FID_1","OGF_ID","Area_sqm","Perim_m","FID_2","OGF_ID_1","PDEM_North"
0,0,95894.1759122,99055332.3562,52332,0,0,0,0,0,0,303.722344271247
0,0,10680,2440800,51676,0,0,0,0,0,0,268.284900192666
0,0,313698.166538,263722500,47855,0,0,0,0,0,0,NA
0,0,71163.0494134,81675168.6895,46690,0,0,0,0,0,0,NA
0,0,47040.1362735,42141348.5026,46707,0,0,0,0,0,0,NA
0,0,434520,610569000,9643,0,0,0,0,0,0,200.232263759548
0,0,26520,6390000,10769,0,0,0,0,0,0,223.514722711268
0,0,75420,46706400,11486,0,0,0,0,0,0,229.799615849401
0,0,6000,959400,11818,0,0,0,0,0,0,200.329612202313
0,0,6960,792900,12520,0,0,0,0,0,0,204.90239271322
0,0,6720,802800,12707,0,0,0,0,0,0,209.23759511768
0,0,2280,178200,12983,0,0,0,0,0,0,197.488593130401
0,0,7500,547200,13376,0,0,0,0,0,0,200.388664295799
0,0,96300,80203500,13619,0,0,0,0,0,0,314.324209478121
0,0,61800,31652100,14703,0,0,0,0,0,0,312.421905279819
0,0,173340,219604500,15259,0,0,0,0,0,0,331.991614434793
0,0,50280,28881900,22773,0,0,0,0,0,0,160.848468250946
0,0,115680,70731000,29080,0,0,0,0,0,0,124.885348980411
0,0,112440,67051800,29165,0,0,0,0,0,0,126.932885538565
0,0,17520,5976000,31954,0,0,0,0,0,0,122.33987486621
0,0,158100,97228800,32928,0,0,0,0,0,0,127.510180864154
0,0,103174.86833,66343950,33138,0,0,0,0,0,0,121.031794086385
0,0,5201794.86833,5518224450,42895,0,0,0,0,0,0,87.0872864184717
0,0,65520,42341400,42981,0,0,0,0,0,0,232.64036849984
0,0,30660,6908400,42982,0,0,0,0,0,0,227.315674965179
0,0,23160,11394900,42983,0,0,0,0,0,0,229.781031440534
0,0,81900,44485200,42984,0,0,0,0,0,0,122.186155100803
0,0,46920,20433600,42985,0,0,0,0,0,0,122.02320748639
0,0,97654.8683298,43777350,42987,0,0,0,0,0,0,96.0842003296382
0,0,193080,103190400,42988,0,0,0,0,0,0,104.767537849032
0,0,72660,59278500,393,395,51222104,59278500,72659.9999999,392,51222104,NA
0,0,16680,7260300,7573,12,51211989,7260300,16680,7572,51211989,NA
0,0,13140,5688900,225,650,51473016,5688900,13140,224,51473016,NA
0,0,93720,37771200,272,666,51473154,37771200,93719.9999999,271,51473154,NA
0,80.32254295,160140,65954700,404,665,51473150,65954700,160140,403,51220463,NA
0,0,40080,16477200,7409,684,51473266,16477200,40080,7408,51473266,NA
0,19.724975,8760,1910700,7425,685,51473292,1910700,8760,7424,51473292,NA
0,177.84464133,211260,82634400,7555,524,51472568,82634399.9999,211260,7554,51210599,NA
0,0,85020,50850000,7564,527,51472600,50850000,85020,7563,51472600,NA
0,0,121860,89548200,7572,528,51472639,89548200,121860,7571,51472639,NA
0,0,28620,14645700,7718,617,51472909,14645700,28620,7717,51472909,NA
0,0,17880,5693400,7785,640,51472983,5693400,17880,7784,51472983,NA
0,0,150360,132849900,8007,930,106549146,132849900,150360,8006,106549146,NA
0,0,33960,17364600,8039,523,51472531,17364600,33960,8038,51472531,NA
0,0,39960,23277600,8147,616,51472908,23277600,39960.0000001,8146,51472908,NA
0,0,110580,121731300,7427,1129,106551425,121731300,110580,7426,106551425,NA
0,0,9840,2848500,8324,1103,106551182,2848500,9840,8323,106551182,NA
0,0,27300,20531700,2672,1941,106805224,20531700,27300,2671,106805224,292.426485021765
0,0,16560,4867200,2643,2447,106807516,4867200,16560,2642,106807516,326.850106623046
0,0,96720,74195100,2691,2446,106807515,74195100,96720,2690,106807515,320.375655799387
0,0,15180,3978000,7449,2812,108571992,3978000,15180,7448,108571992,NA
0,0,106500,68676300,8054,2843,108572344,68676300,106500,8053,108572344,NA
0,0,84960,96534000,8392,2811,108571953,96534000,84960,8391,108571953,NA
0,0,44280,36676800,170,3016,108606289,36676800,44280,169,108606289,NA
0,0,21540,9262800,180,3036,108606345,9262800,21540,179,108606345,NA
0,0,9900,1915200,597,3012,108606285,1915200,9900,596,108606285,NA
0,0,296820,310052700,8669,3271,108676942,310052700,296820,8668,108676942,403.334644594418
0,0,22560,9121500,8682,3285,108676969,9121500,22560,8681,108676969,402.065332862316
0,0,6180,1121400,8692,3499,108690472,1121400,6180,8691,108690472,390.656344050963
0,0,12900,3339900,8702,3287,108676983,3339900,12900,8701,108676983,404.024802016492
0,0,16320,6208200,8726,3197,108676492,6208200,16320,8725,108676492,407.635273951937
0,0,25440,9061200,8828,3173,108676419,9061200,25440,8827,108676419,417.406597487549
0,0,14220,5012100,8895,3486,108690396,5012100,14220,8894,108690396,389.042370015831
0,0,114660,90549900,9501,3314,108684979,90549900,114660,9500,108684979,386.145875083549
0,0,27900,12877200,8583,3607,108690617,12877200,27900,8582,108690617,387.653593356095
0,0,192420,127001700,8695,3595,108690603,127001700,192420,8694,108690603,382.892208992777
0,0,23160,8952300,8696,3599,108690608,8952299.99997,23160,8695,108690608,386.985593441995
0,57.7012,150780,32478300,8842,3612,108690622,32478300,150780,8841,108690622,385.961783278437
0,0,160260,105986700,8844,3605,108690615,105986700,160260,8843,108690615,387.481987148975
0,0,90240,54851400,8945,3568,108690572,54851400,90240,8944,108690572,391.795973237763
0,0,61500,37882800,8947,3528,108690530,37882800,61500,8946,108690530,403.771263453169
0,0,42420,18826200,9058,3604,108690614,18826200,42420,9057,108690614,390.581150357292
0,0,37680,29468700,4279,9271,750777824,29468700,37680,4278,750777824,284.682054082588
0,0,114780,133020000,4285,9276,750777833,133020000,114780,4284,750777833,316.102481096444
0,0,19740,8902800,4365,9247,750777759,8902800,19740,4364,750777759,287.927593541251
0,0,150780,148031100,4402,9239,750777734,148031100,150780,4401,750777734,297.536323317706
0,0,67800,50121900,7484,9335,750778026,50121900,67800,7483,750778026,289.116435124515
0,0,52500,33447600,9642,9426,906807515,33447600,52500,9641,906807515,325.355218403872
