"My_intwbdy","Distance","Shape_Leng","Shape_Area","My_intwb_1","FID_1","OGF_ID","Area_sqm","Perim_m","FID_2","OGF_ID_1","PDEM_South"
0,0,11880,3705300,47578,0,0,0,0,0,0,339.307271620588
0,0,36780,29430000,47579,0,0,0,0,0,0,347.829488880963
0,0,15120,4813200,47658,0,0,0,0,0,0,324.278877452317
0,0,7860,1701900,47667,0,0,0,0,0,0,327.721117428155
0,0,20520,6192900,47963,0,0,0,0,0,0,299.982558536626
0,0,10920,3144600,48006,0,0,0,0,0,0,295.611721106509
0,0,17280,4560300,51847,0,0,0,0,0,0,NA
0,0,81720,59029200,43850,0,0,0,0,0,0,335.146805391652
0,0,18600,7326900,43169,0,0,0,0,0,0,347.985100693088
0,0,127920,105820200,43767,0,0,0,0,0,0,325.742164673191
0,0,23400,11443500,43830,0,0,0,0,0,0,330.694540783293
0,0,6720,1485900,44579,0,0,0,0,0,0,337.93846310593
0,0,33420,20430900,49360,0,0,0,0,0,0,223.930279799933
0,0,33420,25853400,50278,0,0,0,0,0,0,NA
0,0,3540,333900,45015,0,0,0,0,0,0,398.817907287104
0,0,356880,427217400,43136,0,0,0,0,0,0,353.256895123345
0,0,107280,133929900,43489,0,0,0,0,0,0,387.471558702034
0,0,89160,85640400,44032,0,0,0,0,0,0,382.292428705976
0,0,93247.8282653,60997407.198,47302,0,0,0,0,0,0,340.26134793895
0,0,45720,24529500,47333,0,0,0,0,0,0,402.40369576213
0,109.26254735,82567.8282653,72917192.802,47549,0,0,0,0,0,0,367.31804674913
0,0,13620,4959900,43605,0,0,0,0,0,0,458.888183316871
0,0,74940,60287400,43983,0,0,0,0,0,0,438.943678336221
0,0,20520,8756100,44226,0,0,0,0,0,0,404.114351639389
0,0,64380,65264400,44230,0,0,0,0,0,0,462.1754555743
0,0,23220,15631200,44236,0,0,0,0,0,0,458.276630540424
0,0,83520,76748400,44245,0,0,0,0,0,0,462.956809981811
0,0,26460,10859400,44353,0,0,0,0,0,0,396.801661234204
0,0,8640,2313000,44604,0,0,0,0,0,0,317.316531075207
0,0,150300,123103800,44708,0,0,0,0,0,0,395.711613160425
0,0,93300,93244500,44729,0,0,0,0,0,0,390.858574332507
0,0,33300,15352200,44739,0,0,0,0,0,0,390.980348960724
0,0,68520,52665300,45003,0,0,0,0,0,0,395.234299707627
0,0,36060,15452100,45012,0,0,0,0,0,0,400.109731134396
0,0,45360,21268800,45237,0,0,0,0,0,0,379.735068263762
0,106.49732081,114720,86953500,45238,0,0,0,0,0,0,383.930049071158
0,0,16500,5442300,47341,0,0,0,0,0,0,407.986529282624
0,0,231991.867732,287030700,44514,0,0,0,0,0,0,364.646896536361
0,144.67064571,93000,37313100,44638,0,0,0,0,0,0,347.485372376932
0,0,60120,51813900,45374,0,0,0,0,0,0,355.705352770483
0,0,206760,210991500,45940,0,0,0,0,0,0,342.042015847889
0,0,29160,21842100,46726,0,0,0,0,0,0,286.75149925446
0,0,204780,279335700,46729,0,0,0,0,0,0,309.135873836834
0,0,16320,4612500,46732,0,0,0,0,0,0,287.632726151629
0,0,102180,135351900,46742,0,0,0,0,0,0,306.553570229856
0,0,153300,192430800,46797,0,0,0,0,0,0,290.485286205877
0,130.02181773,4679.90275811,747898.539,46846,0,0,0,0,0,0,282.420254850789
0,0,20100,7600500,45299,0,0,0,0,0,0,355.162762985997
0,0,56100,22674600,45768,0,0,0,0,0,0,413.754202422164
0,0,18900,5991300,45904,0,0,0,0,0,0,366.403818294095
0,0,13260,4098600,46709,0,0,0,0,0,0,282.269266214819
0,77.61290001,18060,7653600,46715,0,0,0,0,0,0,283.889576335056
0,0,10800,2253600,46722,0,0,0,0,0,0,285.834523185754
0,0,110040,58963500,51781,0,0,0,0,0,0,NA
0,0,28080,17773200,51839,0,0,0,0,0,0,NA
0,0,22200,8777700,46155,0,0,0,0,0,0,252.58289061724
0,0,32940,18829800,47934,0,0,0,0,0,0,284.785273703729
0,0,35880,25798500,47936,0,0,0,0,0,0,284.377546109278
0,0,58800,57867300,47938,0,0,0,0,0,0,283.949417604793
0,0,28200,17964900,48003,0,0,0,0,0,0,289.056186674304
0,0,84300,91689300,47914,0,0,0,0,0,0,299.635854968656
0,0,283380,530949600,47915,0,0,0,0,0,0,310.431972891628
0,0,111480,150578100,47923,0,0,0,0,0,0,293.467359568428
0,0,56940,40511700,47928,0,0,0,0,0,0,282.722996736626
0,0,57360,57078000,48009,0,0,0,0,0,0,297.722381740501
0,0,27420,12633300,49916,0,0,0,0,0,0,NA
0,0,28260,14343300,50102,0,0,0,0,0,0,279.104867854158
0,121.94863079,38885.5770407,26806798.9378,50151,0,0,0,0,0,0,263.469750398914
0,0,21660,7344900,50960,0,0,0,0,0,0,307.588212706794
0,0,65040,43286400,50967,0,0,0,0,0,0,308.641051787977
0,0,90600,123071400,51051,0,0,0,0,0,0,271.128453324644
0,0,28020,16540200,51308,0,0,0,0,0,0,288.708403636016
0,0,18194.1759122,5982767.64377,52251,0,0,0,0,0,0,NA
0,0,25380,14209200,52256,0,0,0,0,0,0,NA
0,0,14520,4800600,52303,0,0,0,0,0,0,NA
0,0,95894.1759122,99055332.3562,52332,0,0,0,0,0,0,NA
0,0,10680,2440800,51676,0,0,0,0,0,0,NA
0,0,313698.166538,263722500,47855,0,0,0,0,0,0,283.453667858179
0,0,71163.0494134,81675168.6895,46690,0,0,0,0,0,0,283.68159553266
0,0,47040.1362735,42141348.5026,46707,0,0,0,0,0,0,284.142561726444
0,0,434520,610569000,9643,0,0,0,0,0,0,NA
0,0,26520,6390000,10769,0,0,0,0,0,0,NA
0,0,75420,46706400,11486,0,0,0,0,0,0,NA
0,0,6000,959400,11818,0,0,0,0,0,0,NA
0,0,6960,792900,12520,0,0,0,0,0,0,NA
0,0,6720,802800,12707,0,0,0,0,0,0,NA
0,0,2280,178200,12983,0,0,0,0,0,0,NA
0,0,7500,547200,13376,0,0,0,0,0,0,NA
0,0,96300,80203500,13619,0,0,0,0,0,0,NA
0,0,61800,31652100,14703,0,0,0,0,0,0,NA
0,0,173340,219604500,15259,0,0,0,0,0,0,NA
0,0,50280,28881900,22773,0,0,0,0,0,0,NA
0,0,115680,70731000,29080,0,0,0,0,0,0,NA
0,0,112440,67051800,29165,0,0,0,0,0,0,NA
0,0,17520,5976000,31954,0,0,0,0,0,0,NA
0,0,158100,97228800,32928,0,0,0,0,0,0,NA
0,0,103174.86833,66343950,33138,0,0,0,0,0,0,NA
0,0,5201794.86833,5518224450,42895,0,0,0,0,0,0,NA
0,0,65520,42341400,42981,0,0,0,0,0,0,NA
0,0,30660,6908400,42982,0,0,0,0,0,0,NA
0,0,23160,11394900,42983,0,0,0,0,0,0,NA
0,0,81900,44485200,42984,0,0,0,0,0,0,NA
0,0,46920,20433600,42985,0,0,0,0,0,0,NA
0,0,97654.8683298,43777350,42987,0,0,0,0,0,0,NA
0,0,193080,103190400,42988,0,0,0,0,0,0,NA
0,0,72660,59278500,393,395,51222104,59278500,72659.9999999,392,51222104,392.521577851505
0,0,16680,7260300,7573,12,51211989,7260300,16680,7572,51211989,317.382846728715
0,0,13140,5688900,225,650,51473016,5688900,13140,224,51473016,338.430368064684
0,0,93720,37771200,272,666,51473154,37771200,93719.9999999,271,51473154,358.16686585383
0,80.32254295,160140,65954700,404,665,51473150,65954700,160140,403,51220463,370.106761291011
0,0,40080,16477200,7409,684,51473266,16477200,40080,7408,51473266,388.528354055527
0,19.724975,8760,1910700,7425,685,51473292,1910700,8760,7424,51473292,403.937956081827
0,177.84464133,211260,82634400,7555,524,51472568,82634399.9999,211260,7554,51210599,308.956338303277
0,0,85020,50850000,7564,527,51472600,50850000,85020,7563,51472600,297.449330383841
0,0,121860,89548200,7572,528,51472639,89548200,121860,7571,51472639,337.125710035038
0,0,28620,14645700,7718,617,51472909,14645700,28620,7717,51472909,339.188450165069
0,0,17880,5693400,7785,640,51472983,5693400,17880,7784,51472983,343.103540150983
0,0,150360,132849900,8007,930,106549146,132849900,150360,8006,106549146,321.29078706206
0,0,33960,17364600,8039,523,51472531,17364600,33960,8038,51472531,317.745123587112
0,0,39960,23277600,8147,616,51472908,23277600,39960.0000001,8146,51472908,361.808004686645
0,0,110580,121731300,7427,1129,106551425,121731300,110580,7426,106551425,NA
0,0,9840,2848500,8324,1103,106551182,2848500,9840,8323,106551182,293.933533312661
0,0,27300,20531700,2672,1941,106805224,20531700,27300,2671,106805224,NA
0,0,16560,4867200,2643,2447,106807516,4867200,16560,2642,106807516,NA
0,0,96720,74195100,2691,2446,106807515,74195100,96720,2690,106807515,NA
0,0,15180,3978000,7449,2812,108571992,3978000,15180,7448,108571992,301.702442945938
0,0,106500,68676300,8054,2843,108572344,68676300,106500,8053,108572344,296.112425095296
0,0,84960,96534000,8392,2811,108571953,96534000,84960,8391,108571953,332.693106046685
0,0,44280,36676800,170,3016,108606289,36676800,44280,169,108606289,322.357809486884
0,0,21540,9262800,180,3036,108606345,9262800,21540,179,108606345,323.982635088852
0,0,9900,1915200,597,3012,108606285,1915200,9900,596,108606285,325.106210651254
0,0,296820,310052700,8669,3271,108676942,310052700,296820,8668,108676942,NA
0,0,22560,9121500,8682,3285,108676969,9121500,22560,8681,108676969,NA
0,0,6180,1121400,8692,3499,108690472,1121400,6180,8691,108690472,NA
0,0,12900,3339900,8702,3287,108676983,3339900,12900,8701,108676983,NA
0,0,16320,6208200,8726,3197,108676492,6208200,16320,8725,108676492,NA
0,0,25440,9061200,8828,3173,108676419,9061200,25440,8827,108676419,NA
0,0,14220,5012100,8895,3486,108690396,5012100,14220,8894,108690396,NA
0,0,114660,90549900,9501,3314,108684979,90549900,114660,9500,108684979,NA
0,0,27900,12877200,8583,3607,108690617,12877200,27900,8582,108690617,NA
0,0,192420,127001700,8695,3595,108690603,127001700,192420,8694,108690603,NA
0,0,23160,8952300,8696,3599,108690608,8952299.99997,23160,8695,108690608,NA
0,57.7012,150780,32478300,8842,3612,108690622,32478300,150780,8841,108690622,NA
0,0,160260,105986700,8844,3605,108690615,105986700,160260,8843,108690615,NA
0,0,90240,54851400,8945,3568,108690572,54851400,90240,8944,108690572,NA
0,0,61500,37882800,8947,3528,108690530,37882800,61500,8946,108690530,NA
0,0,42420,18826200,9058,3604,108690614,18826200,42420,9057,108690614,NA
0,0,37680,29468700,4279,9271,750777824,29468700,37680,4278,750777824,NA
0,0,114780,133020000,4285,9276,750777833,133020000,114780,4284,750777833,NA
0,0,19740,8902800,4365,9247,750777759,8902800,19740,4364,750777759,NA
0,0,150780,148031100,4402,9239,750777734,148031100,150780,4401,750777734,NA
0,0,67800,50121900,7484,9335,750778026,50121900,67800,7483,750778026,NA
0,0,52500,33447600,9642,9426,906807515,33447600,52500,9641,906807515,NA
