"OBJECTID","IHDID","lake_name","New_Key","Area_ac","Volume_ac_ft","MeanDepth_ft","MaxDepth_ft"
2163,116542229,"Lake Manganese","42-66",57.60471232,626.40621149,10.87421821,27
2164,44366152,"Lake Twentythree","21-427",6.73312743,65.24644624,9.6903626,21
2165,123397532,"Bay Lake","27-291",173.44746804,2449.88812677,14.1246693,46
2166,75475817,"Lake Mary","55-17",36.945714,205.42488125,5.56018166,12
2167,116542403,"Lac La Belle","42-33",1151.4127297,24510.9901728,21.28775333,38
2168,122383004,"Lake Nettie","71-112",271.9347773,3429.29203596,12.61071522,46
2169,116542239,"Lake Bailey","42-93",235.65550651,898.83544666,3.81419242,9
2170,110736461,"Lake Ellen","36-553",143.63197982,3668.23466181,25.53912204,73
2171,75475805,"Lake Ann","55-16",22.18709799,373.72563841,16.84427763,28
2172,75473665,"Lake Antoine","22-95",783.31046845,9795.91696917,12.50579095,26
2173,60090034,"Lake Eleanor","51-84",15.49078926,199.60443754,12.88536266,38
2174,121859022,"Lake George","18-125",137.83908836,1309.01073502,9.49665839,25
2175,145333589,"Mohican Lake","47-94",17.42809545,272.64532883,15.64401168,30
2176,116543343,"Lake Roland","31-915",261.00332944,3921.46368528,15.02457342,40
2177,123394135,"Lake Gogebic","66-377",2087.83562304,43396.5216873,20.78541108,35
2178,151873807,"Swezzey Lake","38-336",102.17931076,345.04498165,3.3768576,22
2179,116542415,"Lake Gratiot","42-36",1478.76286563,43447.1049002,29.38071134,74
2180,123148028,"Oxbow Lake","27-858",103.9122608,1586.14596863,15.2642812,90
2181,145332941,"Chenango Lake","47-73",29.29236613,491.86548576,16.79159285,27
2182,118253341,"Round Lake","35-109",213.83634843,821.31589389,3.84086195,15
2183,118254469,"Birch Lake","65-42",18.94779355,169.45856942,8.94344605,20
2184,118253503,"Sage Lake","65-161",803.49131785,16374.2710597,20.37890229,80
2185,118254623,"Elbow Lake","65-50",39.38019622,316.25040931,8.03069664,21
2186,118254265,"Hardwood Lake","65-60",178.32977617,2009.48258381,11.2683514,35
2187,118254629,"Hewey Lake","65-52",32.41083604,364.13720829,11.23504521,27
2188,118254731,"Skidway Lake","65-57",33.30931121,248.98857158,7.47504414,20
2189,118253167,"Devoe Lake","65-133",121.58919137,2575.12199897,21.17887264,54
2190,118253745,"Little Williams Lake","65-96",9.1834244,123.11309026,13.40601119,26
2191,118253755,"Little Stylus Lake","65-89",213.28184396,1580.05543874,7.40829791,31
2192,118254249,"Flowage Lake","65-85",57.91013457,337.66826825,5.83090112,16
2193,118254251,"Boughner Lake","65-32",45.09030738,376.08821296,8.34077732,22
2194,118254697,"Bush Lake","65-48",34.96837674,574.40411949,16.42638787,36
2195,155417265,"Lake Geneserath","15-66",468.92743451,7925.97973638,16.90235877,50
2196,155417240,"Barneys Lake","15-70",44.39198757,136.21239364,3.06840043,12
2197,155417225,"Font Lake","15-76",365.06434768,217.73357096,0.59642518,6
2198,155417254,"Fox Lake","15-72",77.36350572,709.26546445,9.16795921,17
2199,129224969,"Bass Lake","28-106",358.67494383,1354.84347051,3.77735745,28
2200,167791873,"Round Lake","35-4",89.93598043,466.99161095,5.19248924,13
2201,167792111,"Hewey Lake","65-51",49.24661989,538.53702047,10.93551236,22
2202,2913,"Sixmile Lake","31-818",99.13892615,1103.85297469,11.1344052,18
2203,7095,"Teal Lake","2-572",62.29773772,624.66362434,10.02706755,21
2204,7449,"Nita, Lake","2-585",10.4967895,62.99173319,6.00104758,17
2205,7472,"Deadman Lake","2-583",49.4534471,291.72977165,5.8990786,12
2206,7526,"Mitchell Lake","2-525",130.35278373,929.78033003,7.13279996,31
2207,7844,"Legion Lake","2-736",35.44973803,526.86549199,14.86232399,37
2208,8644,"Angeline, Lake","52-1075",95.97350621,4096.95051404,42.68834885,162
2209,10024,"Sainte Kathryn, Lake","36-1501",161.14557373,1899.9817877,11.79046836,27
2210,10866,"Webb Lake","36-1536",61.66811321,850.58589698,13.79296127,37
2211,12514,"Cornelia Lake","27-769",14.44652192,183.28312709,12.68700717,36
2212,15259,"Sleighrunner Lake","52-88",5.29596254,70.49199928,13.31051698,36
2213,18561,"Camp Fortyone Lake","21-454",14.56686224,67.65349976,4.64434266,17
2214,18706,"Lyman Lake","21-263",74.22081948,669.63346784,9.02217831,30
2215,19066,"Camp Seven Lake","21-264",49.64124719,851.03352838,17.14367742,38
2216,19322,"Fern Lake","21-281",13.0360444,28.23166628,2.16566202,6
2217,27611,"Breeds Lake","40-11",8.07145018,17.26821827,2.13941954,6
2218,28052,"Grass Lake","57-133",141.80389421,242.27027047,1.70848813,4
2219,58513,"No Name","81-411",10.88400363,19.79338816,1.81857603,4
2220,65703,"Goose Lake","30-27",75.79809313,1902.03733382,25.09347208,60
2221,68307,"Pleasant Lake","30-223",72.10831558,1395.04356239,19.34650049,40
2222,70821,"No Name","8-409",5.70516905,32.00978401,5.61066355,10
2223,70470,"Argo Pond","81-194",87.59688089,471.48967021,5.38249382,12
2224,70471,"Stearn's Bayou","70-116",77.2018988,821.47799502,10.64064495,24
2225,70542,"Huron River","81-221",98.23081387,533.81162426,5.43425839,21
2226,70618,"Huron River","81-258",65.77599307,310.62777346,4.72250982,15
2227,70646,"Flat Rock Impoundment","82-235",152.18923918,220.36215445,1.44794833,3
2228,9231,"Upper Dam Lake","31-39",53.70588361,139.24981299,2.59282231,6
2229,29073,"Portage Lake","51-142",2097.97361552,41052.9536161,19.56790749,60
2230,70847,"No Name","21-133",14.49124799,68.80723479,4.74819248,12
