"IHDID","IHDLKID","NEW_KEY","ACRES_IHD","GNIS_NAME","PERIM_KM","LAKE_CODE","STRAHLER","LINK","UP_LAKES","UP_LAKE_ACRES","DOWN_LAKES","DOWN_LAKE_ACRES","WL_KM2","UPSTREAM_CATCH"
83826573,83826573,"",15.41445733,"",1.77,3,-99,-99,-99,-99,-99,-99,0.1119,0
83975621,83975621,"",14.80951954,"",1,2,1,0,0,0,2,22.119571,7.9379,0
83975623,83975623,"",5.710552188,"",0.7,1,1,1,1,14,1,16.409019,0.173,1
83975629,83975629,"",16.40901923,"Porcupine Lakes",1.36,1,1,1,2,20,0,0,5.2948,1
83975631,83975631,"",5.279119204,"",0.67,3,-99,-99,-99,-99,-99,-99,0.07,0
83975637,83975637,"",51.38986797,"Five Lakes",3.1,3,-99,-99,-99,-99,-99,-99,3.1397,0
83975641,83975641,"",8.809196455,"",1.02,3,-99,-99,-99,-99,-99,-99,0.4147,0
83975643,83975643,"",38.3084628,"",3.49,3,-99,-99,-99,-99,-99,-99,0.1993,0
83975649,83975649,"",22.73024832,"Kassuba Lake",1.64,3,-99,-99,-99,-99,-99,-99,2.4359,0
83975657,83975657,"",35.70324822,"O'Rourke Lake",1.84,3,-99,-99,-99,-99,-99,-99,3.1349,0
83975663,83975663,"",5.434769717,"",0.7,3,-99,-99,-99,-99,-99,-99,0.1506,0
83975665,83975665,"",12.33262622,"Kujawa or Burg Lake",0.93,3,-99,-99,-99,-99,-99,-99,0.1989,0
83975667,83975667,"",32.41622334,"Johannesburg Lake",1.84,1,1,1,0,0,0,0,0.2462,1
83975673,83975673,"",12.04336703,"McCoy Lake",1.08,3,-99,-99,-99,-99,-99,-99,2.8641,0
83975675,83975675,"",5.615805194,"Adams Lake",0.62,3,-99,-99,-99,-99,-99,-99,0.0937,0
83975681,83975681,"",29.69800089,"Traverse Lakes",1.87,3,-99,-99,-99,-99,-99,-99,1.1236,0
83975683,83975683,"",27.48030172,"",1.88,3,-99,-99,-99,-99,-99,-99,0.3025,0
83975685,83975685,"",11.7042309,"",1.03,3,-99,-99,-99,-99,-99,-99,0.1852,0
83975687,83975687,"",15.11747377,"Double Lake",0.95,3,-99,-99,-99,-99,-99,-99,2.4189,0
83975689,83975689,"",78.18425152,"Dixon Lake",3.16,3,-99,-99,-99,-99,-99,-99,1.0207,0
83975693,83975693,"",6.549922832,"Lunden Lake",1.24,1,1,1,0,0,0,0,0.2392,0
83975701,83975701,"",5.885511291,"Knowlton Lake",0.6,3,-99,-99,-99,-99,-99,-99,33.4976,0
83975707,83975707,"",25.23003538,"Swede Lake",1.34,3,-99,-99,-99,-99,-99,-99,0.516,0
83975709,83975709,"",13.35636155,"Ward Lake",1.11,3,-99,-99,-99,-99,-99,-99,0.4992,0
83975715,83975715,"",22.54659231,"Fowler Lake",1.36,3,-99,-99,-99,-99,-99,-99,0.556,0
83975719,83975719,"",46.89096779,"",2.37,3,-99,-99,-99,-99,-99,-99,15.2998,0
83975731,83975731,"",10.11246667,"Round Lake",0.75,3,-99,-99,-99,-99,-99,-99,0.3306,0
83975733,83975733,"",7.997378777,"",0.8,3,-99,-99,-99,-99,-99,-99,27.6278,0
83975735,83975735,"",11.27539244,"Pants Lake",1.39,3,-99,-99,-99,-99,-99,-99,3.4966,0
83975737,83975737,"",54.652763,"Lake Wequos",2.85,1,1,1,0,0,0,0,0.7422,1
83975743,83975743,"",11.16147335,"Bob Lake",0.84,3,-99,-99,-99,-99,-99,-99,1.9475,0
83975745,83975745,"",7.138812754,"",1.32,3,-99,-99,-99,-99,-99,-99,0.1304,0
83975749,83975749,"",343.5280994,"Big Bear Lake",5.98,3,-99,-99,-99,-99,-99,-99,4.6234,0
83975751,83975751,"",9.905859501,"Horseshoe Lake",1.52,3,-99,-99,-99,-99,-99,-99,0.1335,0
83975753,83975753,"",15.31139143,"Loon Lake",1.22,3,-99,-99,-99,-99,-99,-99,2.2404,0
83975755,83975755,"",6.754389275,"",2.1,3,-99,-99,-99,-99,-99,-99,1.6903,0
83975757,83975757,"",12.33738815,"",1.35,2,1,0,0,0,2,12.130256,1.4619,0
83975759,83975759,"",2011.666404,"Otsego Lake",18.95,1,2,2,1,72,0,0,35.2663,1
83975761,83975761,"",6.944596346,"Chain-O-Lakes",1.19,1,1,1,1,12,1,5.18566,0.2347,1
83975765,83975765,"",72.71527915,"Perch Lakes",3.37,2,1,0,0,0,1,2011.666404,1.1298,0
83975767,83975767,"",110.4457117,"Little Bear Lake",3.56,1,1,1,0,0,0,0,1.8022,1
83975769,83975769,"",5.185659979,"",1.04,1,1,1,2,19,0,0,0.0446,1
83975773,83975773,"",6.412112667,"",0.78,3,-99,-99,-99,-99,-99,-99,0.631,0
83975775,83975775,"",167.6757876,"Turtle Lake",3.87,1,2,2,0,0,7,5803.906387,6.9237,1
83975781,83975781,"",16.92687235,"Long Lake",1.64,3,-99,-99,-99,-99,-99,-99,0.4127,0
83975783,83975783,"",6.741007745,"",0.94,3,-99,-99,-99,-99,-99,-99,0.0829,0
83975787,83975787,"",20.65963817,"Mud Lake",1.15,1,1,1,0,0,0,0,1.2541,0
83975793,83975793,"",157.4774801,"Lake Manuka",7.99,1,1,1,1,8,0,0,5.6333,1
83975795,83975795,"",9.241158086,"",1.06,3,-99,-99,-99,-99,-99,-99,0.1164,0
83975799,83975799,"",12.342798,"Duck Lake",1.11,3,-99,-99,-99,-99,-99,-99,0.428,0
83975801,83975801,"",64.33060378,"Big Bass Lake",4.06,2,1,0,0,0,9,5918.247233,3.1464,0
83975803,83975803,"",31.21216718,"Town Line Lake",1.6,2,1,0,0,0,8,5865.586667,8.204,0
83975805,83975805,"",11.68511751,"Crystal Lake",0.98,3,-99,-99,-99,-99,-99,-99,16.5852,0
83975811,83975811,"",6.389515215,"Long Lake",0.84,3,-99,-99,-99,-99,-99,-99,1.6149,0
83975817,83975817,"",85.95892369,"Douglas Lake",2.37,3,-99,-99,-99,-99,-99,-99,6.3315,0
83975821,83975821,"",6.866016838,"McMullen Lake",0.81,3,-99,-99,-99,-99,-99,-99,15.6179,0
83975825,83975825,"",8.688109793,"",1.08,2,1,0,0,0,1,157.47748,0.7084,0
83975827,83975827,"",61.68028011,"Emerald Lake",3.23,1,2,4,1,31,7,5803.906387,1.9214,1
83975833,83975833,"",9.005928524,"",1.05,3,-99,-99,-99,-99,-99,-99,0.092,0
83975837,83975837,"",38.23321556,"Clear Lake",1.68,3,-99,-99,-99,-99,-99,-99,1.2807,0
83975841,83975841,"",124.9865078,"Opal Lake",3.69,3,-99,-99,-99,-99,-99,-99,2.8418,0
83975843,83975843,"",14.17703938,"Ell Lake",2.31,3,-99,-99,-99,-99,-99,-99,2.7946,0
83975847,83975847,"",16.95862466,"Little Bass Lake",1.26,1,2,2,1,64,8,5901.288608,0.273,1
83975849,83975849,"",15.13910849,"Woodmere Lake",1.03,2,1,0,0,0,11,5951.82733,6.5305,0
83975853,83975853,"",64.26774436,"Lake Horicon",2.98,3,-99,-99,-99,-99,-99,-99,12.4043,0
83975855,83975855,"",79.35399935,"Bourne Lake",5.62,1,2,2,1,15,10,5872.473331,1.2533,1
83975859,83975859,"",29.39198593,"Gee Lake",1.72,3,-99,-99,-99,-99,-99,-99,1.8415,0
83975861,83975861,"",48.39727,"Caulkins Lake",2.49,1,2,3,0,0,7,5803.906387,0.984,1
83975867,83975867,"",5.771237624,"",1.49,1,2,2,2,94,9,5866.702093,0.1821,1
83975869,83975869,"",274.3854393,"Lake Tecon",10.57,2,1,0,0,0,9,5943.720163,18.4962,0
83975873,83975873,"",9.001085259,"Shoepack Lake",0.75,2,1,0,0,0,9,5866.702093,0.3824,0
83975875,83975875,"",22.91027936,"Sixth Spectacle Lake",1.35,1,1,1,4,109,8,5843.791814,1.1761,1
83975881,83975881,"",208.8843319,"Lake Big Wolf",5.52,3,-99,-99,-99,-99,-99,-99,11.3049,0
83975883,83975883,"",39.8854266,"Seventh Spectacle Lake",3.3,1,1,1,5,132,7,5803.906387,1.3514,1
83975891,83975891,"",1307.537398,"West Twin Lake",10.88,1,1,1,1,820,8,5882.205911,10.5712,1
83975893,83975893,"",20.66393398,"Linton Lake",1.21,2,1,0,0,0,11,6008.08193,1.4033,0
83975895,83975895,"",10.83855013,"Perch Lake",0.9,3,-99,-99,-99,-99,-99,-99,0.3046,0
83975905,83975905,"",21.55175109,"Little Crapo Lake",1.32,2,1,0,0,0,8,5901.288608,2.1593,0
83975907,83975907,"",820.4478318,"East Twin Lake",8.57,2,1,0,0,0,9,7189.743309,10.3413,0
83975909,83975909,"",17.38075147,"Dodge Lake",1.11,3,-99,-99,-99,-99,-99,-99,2.9307,0
83975911,83975911,"",72.8780379,"Big Chub Lake",3.23,1,1,1,1,20,10,5935.203892,4.9693,1
83975913,83975913,"",36.06379759,"Viking Lake",2.54,3,-99,-99,-99,-99,-99,-99,1.8415,0
83975919,83975919,"",6.103581902,"Round Lake",0.58,3,-99,-99,-99,-99,-99,-99,0.5367,0
83975921,83975921,"",24.23928196,"Hatch Lake",1.2,3,-99,-99,-99,-99,-99,-99,3.3668,0
83975923,83975923,"",38.30117493,"Lower Chub Lake",1.75,1,3,8,9,412,7,5803.906387,0.7924,1
83975927,83975927,"",97.38222122,"Crapo Lake",3.38,1,3,6,3,102,7,5803.906387,1.564,1
83975929,83975929,"",28.27387317,"Chub Lakes",3.43,1,2,2,3,101,9,5906.930019,14.383,1
83975933,83975933,"",7.673937896,"Bass Lake",0.75,2,1,0,0,0,9,5906.930019,0.7134,0
83975937,83975937,"",64.72245697,"Bridge Lake",3.39,1,2,3,5,137,8,5842.207562,0.2483,1
83975939,83975939,"",80.13244351,"Little Wolf Lake",3.86,3,-99,-99,-99,-99,-99,-99,1.6171,0
83975941,83975941,"",66.6346843,"Heart Lake",2.42,3,-99,-99,-99,-99,-99,-99,0.8098,0
83975947,83975947,"",8.404293271,"Island Lake",1.03,2,1,0,0,0,10,5935.203892,0.9735,0
83975949,83975949,"",5.889021549,"Lake Dollar",0.62,3,-99,-99,-99,-99,-99,-99,0.0344,0
83975951,83975951,"",26.40189126,"Grass Lake",2.36,2,1,0,0,0,8,5842.207562,0.7631,0
83975957,83975957,"",7.598366406,"",0.79,3,-99,-99,-99,-99,-99,-99,0.2638,0
83975963,83975963,"",8.766968469,"King Pond",0.72,3,-99,-99,-99,-99,-99,-99,1.9414,0
83975979,83975979,"",57.35572076,"Lynn Lake",2.14,1,1,1,1,274,8,5886.364442,3.6091,1
83975989,83975989,"",7.361850305,"Sand Lake",0.91,3,-99,-99,-99,-99,-99,-99,0.3786,0
83975991,83975991,"",24.24855679,"Little Bradford Lake",2.29,2,1,0,0,0,10,6147.739261,1.3203,0
83976003,83976003,"",138.7774009,"Snyder Lake",3.75,2,1,0,0,0,0,0,4.4013,0
83976007,83976007,"",255.7559553,"Big Bradford Lake",6.54,1,1,1,1,24,9,5891.983306,12.6026,1
83976011,83976011,"",6.903982783,"Second Lake",0.72,3,-99,-99,-99,-99,-99,-99,0.0192,0
83976013,83976013,"",204.1200244,"Tea Lake",10.38,1,1,1,0,0,7,5803.906387,5.0116,1
83976017,83976017,"",29.3559606,"Moon Lake",2.13,3,-99,-99,-99,-99,-99,-99,0.8532,0
83976019,83976019,"",41.87007936,"Lake Marjory",1.82,3,-99,-99,-99,-99,-99,-99,2.4425,0
83976025,83976025,"",31.9705377,"Oak Lake",1.67,3,-99,-99,-99,-99,-99,-99,30.039,0
83976031,83976031,"",58.78558288,"Section One Lake",3.87,1,1,1,0,0,9,5966.408431,2.2562,1
83976033,83976033,"",124.2008693,"Guthrie Lake",3.6,1,2,2,1,58,8,5842.207562,0.9079,1
83976035,83976035,"",52.80096897,"Little Bear Lake",3.07,2,1,0,0,0,0,0,3.5568,0
83976039,83976039,"",12.36629909,"Lonesome Lake",1.38,3,-99,-99,-99,-99,-99,-99,7.9371,0
83976049,83976049,"",11.50373252,"Marsh Lake",0.78,3,-99,-99,-99,-99,-99,-99,0.0638,0
83976051,83976051,"",25.69210089,"Horseshoe Lake",1.49,3,-99,-99,-99,-99,-99,-99,1.1332,0
83976059,83976059,"",5.61886408,"Beaver Lake",1.6,1,2,2,2,280,8,5886.364442,1.8318,1
83976061,83976061,"",105.1763044,"Shupac Lake",3.65,3,-99,-99,-99,-99,-99,-99,4.5623,0
83976063,83976063,"",29.20678531,"Blue Gill Lake",1.36,3,-99,-99,-99,-99,-99,-99,2.5004,0
83976067,83976067,"",5.085129398,"Little Shupac Lake",0.63,3,-99,-99,-99,-99,-99,-99,0.2956,0
83976069,83976069,"",33.69051504,"Barnes Lake",1.67,1,2,4,0,0,8,5816.442731,0.8057,1
83976075,83976075,"",7.562803011,"Rudd Lake",0.86,3,-99,-99,-99,-99,-99,-99,9.6272,0
83976079,83976079,"",11.54740255,"Pickerel Lake",1.02,2,1,0,0,0,8,5882.205911,0.3056,0
83976083,83976083,"",8.545732188,"Timber Lake",0.77,2,1,0,0,0,8,5816.442731,1.3434,0
83976099,83976099,"",15.42450997,"Indian Lake",1.46,3,-99,-99,-99,-99,-99,-99,6.244,0
83976101,83976101,"",19.92234974,"",1.71,2,1,0,0,0,7,5803.906387,7.7378,0
83976117,83976117,"",6.945782464,"Noodles Lake",0.91,3,-99,-99,-99,-99,-99,-99,0.1195,0
83976123,83976123,"",109.2484203,"KP Lake",4.17,3,-99,-99,-99,-99,-99,-99,14.4951,0
83976127,83976127,"",66.05194343,"Crystal Lake",1.93,3,-99,-99,-99,-99,-99,-99,0.614,0
83976131,83976131,"",90.36259372,"Brownlee Lake",2.37,2,1,0,0,0,2,1420.808311,1.1625,0
83976145,83976145,"",12.53634422,"River Lake",0.85,1,3,6,2,42,7,5803.906387,0.6003,1
83976155,83976155,"",7.636062326,"",0.96,1,2,3,0,0,7,5803.906387,0.1444,1
83976163,83976163,"",89.73572569,"Perry Lake",4.99,2,1,0,0,0,6,5132.963091,18.1577,0
83976167,83976167,"",31.62940911,"Bear Lake",1.9,3,-99,-99,-99,-99,-99,-99,3.5888,0
83976169,83976169,"",76.74630915,"Lincoln Lake",2.38,3,-99,-99,-99,-99,-99,-99,0.5512,0
83976177,83976177,"",10.13678496,"Horseshoe Lake",0.9,3,-99,-99,-99,-99,-99,-99,0.0545,0
83976181,83976181,"",37.25696427,"Trask Lake",1.45,2,1,0,0,0,2,1420.808311,0.7731,0
83976185,83976185,"",14.89827288,"North Helmer Lake",1.11,3,-99,-99,-99,-99,-99,-99,0.679,0
83976187,83976187,"",18.94026943,"Maynard Lake",1.89,2,1,0,0,0,2,1420.808311,1.7175,0
83976193,83976193,"",83.16036777,"Muskrat Lake",3.98,3,-99,-99,-99,-99,-99,-99,3.7804,0
83976201,83976201,"",5.805732595,"",0.68,3,-99,-99,-99,-99,-99,-99,1.7947,0
83976205,83976205,"",11.57574238,"Little K P Lake",1.05,3,-99,-99,-99,-99,-99,-99,1.4641,0
83976219,83976219,"",40.2445223,"Jones Lake",1.91,1,2,2,0,0,7,5803.906387,0.6723,1
83976229,83976229,"",12.34892671,"",1.22,3,-99,-99,-99,-99,-99,-99,2.9607,0
83976245,83976245,"",16.14161882,"",2,3,-99,-99,-99,-99,-99,-99,3.7457,0
83976253,83976253,"",9.586881184,"",1.23,1,1,1,0,0,6,5132.963091,0.377,1
83976257,83976257,"",23.63035992,"Smith Lake",1.24,2,1,0,0,0,6,5132.963091,2.117,0
83976291,83976291,"",184.5649638,"Jewell Lake",4.44,1,1,1,0,0,2,1420.808311,2.2142,1
83976305,83976305,"",8.222004472,"",1.16,1,1,1,0,0,0,0,0.3031,0
83976311,83976311,"",6.100355048,"Penoger Lake",0.66,3,-99,-99,-99,-99,-99,-99,4.1858,0
83976317,83976317,"",20.89596305,"",1.46,3,-99,-99,-99,-99,-99,-99,0.9643,0
83976327,83976327,"",13.0234846,"May Lake",1.04,3,-99,-99,-99,-99,-99,-99,0.5183,0
83976355,83976355,"",9.581551407,"Duck Lake",0.93,3,-99,-99,-99,-99,-99,-99,0.1539,0
83976389,83976389,"",15.61514725,"Cedar Lake",2.04,3,-99,-99,-99,-99,-99,-99,0.5197,0
83976455,83976455,"",16.65511831,"Trout Lake",1.22,2,1,0,0,0,2,1420.808311,1.2111,0
83976479,83976479,"",7.658770021,"",0.86,1,2,3,0,0,7,5803.906387,0.7062,1
83976485,83976485,"",13.77458072,"Glenn Lake",1.01,1,2,3,0,0,7,5803.906387,1.2356,1
83976489,83976489,"",14.61337001,"Kyle Lake",0.93,3,-99,-99,-99,-99,-99,-99,4.2618,0
83976527,83976527,"",8.443232334,"",0.74,3,-99,-99,-99,-99,-99,-99,44.501,0
83976529,83976529,"",14.56629346,"Reid Lake",1.18,3,-99,-99,-99,-99,-99,-99,2.4491,0
83976537,83976537,"",11.13350435,"",1.04,3,-99,-99,-99,-99,-99,-99,2.4196,0
83976541,83976541,"",6.258606397,"Penoyer Lake",0.75,3,-99,-99,-99,-99,-99,-99,8.6119,0
83976547,83976547,"",6.182710159,"Bright Lake",0.61,2,1,0,0,0,7,5803.906387,0.6076,0
83976553,83976553,"",17.87735549,"Big Marsh",2.13,3,-99,-99,-99,-99,-99,-99,1.9865,0
83976591,83976591,"",12.68368726,"Byron Lake",0.99,3,-99,-99,-99,-99,-99,-99,0.9685,0
83976631,83976631,"",10.91424699,"O'Brien Lake",0.87,2,1,0,0,0,6,5132.963091,1.0565,0
83976637,83976637,"",6.25522502,"Sand Hill Lake",0.57,1,1,1,0,0,8,5886.364442,0.0131,1
83976639,83976639,"",670.9432962,"Mio Dam Pond",30.66,1,6,310,63,8298,6,5132.963091,13.3907,1
83976643,83976643,"",8.925065691,"Clear Lake",0.86,3,-99,-99,-99,-99,-99,-99,0.2369,0
83976647,83976647,"",6.470814937,"",0.67,1,1,1,0,0,2,1420.808311,0.1935,1
83976665,83976665,"",53.45400738,"",2.52,1,2,2,1,5,7,5803.906387,1.1704,1
83976671,83976671,"",5.469381452,"",0.95,1,1,1,0,0,8,5857.360394,2.3778,1
83976679,83976679,"",37.21588385,"Sprinkler Lake",2.73,1,1,1,1,14,2,1420.808311,0.9898,1
83976719,83976719,"",50.4212546,"Tubbs Lake",2.6,1,2,2,0,0,2,1420.808311,1.8798,1
83976721,83976721,"",35.51413751,"Bliss Lake",1.42,3,-99,-99,-99,-99,-99,-99,0.6642,0
83976743,83976743,"",14.96852138,"DeLap Lake",1.25,2,1,0,0,0,3,1458.024195,0.4385,0
83976761,83976761,"",15.19651687,"Sunny Lake",1.32,1,1,1,0,0,6,5132.963091,0.3094,1
83976777,83976777,"",10.55902462,"",0.95,1,3,10,0,0,7,5803.906387,0.1287,1
83976781,83976781,"",13.60304979,"Horseshoe Lake",1.4,3,-99,-99,-99,-99,-99,-99,0.1232,0
83976785,83976785,"",7.485488166,"",1.62,1,3,30,9,315,2,1420.808311,0.3714,1
83976821,83976821,"",6.362785964,"Honawan Lake",0.85,3,-99,-99,-99,-99,-99,-99,0.1149,0
83976833,83976833,"",13.83918965,"Jenkins Lake",0.95,1,1,1,0,0,6,5132.963091,0.1016,1
83976843,83976843,"",31.2733564,"Curtis Lake",1.88,3,-99,-99,-99,-99,-99,-99,2.0873,0
83976875,83976875,"",13.73998461,"Hughes Lake",1.9,3,-99,-99,-99,-99,-99,-99,2.2442,0
83976883,83976883,"",19.0818724,"",1.58,2,1,0,0,0,5,1447.737537,1.8953,0
83976893,83976893,"",82.45805547,"",7.09,1,3,7,6,623,7,5803.906387,2.576,1
83976899,83976899,"",86.73901993,"North Lake",4.02,1,1,1,0,0,3,1428.293799,1.4839,1
83976903,83976903,"",8.676828048,"Indian Lakes",0.85,1,1,1,1,19,4,1439.060709,0.1347,1
83976911,83976911,"",10.76690979,"",0.93,1,1,1,2,27,3,1428.293799,0.7663,1
83976915,83976915,"",114.0334614,"Shellenbarger Lake",5.98,1,1,1,0,0,7,5803.906387,20.9258,1
83976921,83976921,"",108.5917771,"Wakeley Lake",2.92,2,1,0,0,0,7,5803.906387,6.7994,0
83976929,83976929,"",21.62665563,"Luzerne Pond",2.62,1,3,28,2,166,7,5803.906387,3.5183,1
83976941,83976941,"",5.314896076,"",1,1,1,1,0,0,2,1420.808311,0.2041,1
83976949,83976949,"",12.70604205,"Kneff Lakes",0.9,3,-99,-99,-99,-99,-99,-99,0.1518,0
83976953,83976953,"",969.1153004,"Alcona Dam Pond",22.87,1,6,455,71,9149,5,4163.847791,12.4516,1
83976955,83976955,"",8.374536411,"",1.74,1,2,2,0,0,2,1420.808311,0.6555,1
83976961,83976961,"",5.498325213,"Twin Lake",0.57,3,-99,-99,-99,-99,-99,-99,0.1207,0
83976993,83976993,"",12.09318077,"Thompson Lake",1.09,1,1,1,0,0,5,1559.398722,0.1768,1
83976995,83976995,"",39.32462667,"Hunters Lake",2.13,1,2,2,0,0,3,1428.293799,0.6489,1
83976999,83976999,"",7.677348969,"Bear Lake",0.82,3,-99,-99,-99,-99,-99,-99,0.494,0
83977007,83977007,"",9.917463375,"Simpson Lakes",1.29,2,1,0,0,0,7,5803.906387,1.1728,0
83977009,83977009,"",6.25089889,"Crane Lake",0.65,1,1,1,0,0,8,5825.533043,0.4138,1
83977011,83977011,"",6.2243144,"Emley Lake",0.57,3,-99,-99,-99,-99,-99,-99,0.0434,0
83977013,83977013,"",159.9788286,"Mack Lake",8.42,1,3,15,0,0,8,5825.533043,20.4242,1
83977019,83977019,"",7.650920135,"Little Bear Lake",0.66,1,2,2,0,0,5,1559.398722,0.1925,1
83977023,83977023,"",23.7509934,"",2.03,1,1,1,0,0,2,1420.808311,0.7655,1
83977025,83977025,"",112.9632076,"Vaughn Lake",3.22,1,3,6,2,19,4,1446.435514,1.7022,1
83977065,83977065,"",12.24941757,"Three Lakes",1.22,3,-99,-99,-99,-99,-99,-99,4.8519,0
83977075,83977075,"",18.14171478,"Little Lake",2.29,1,3,8,3,132,3,1428.293799,0.6843,1
83977097,83977097,"",16.95329748,"Wagner Lake",1.63,3,-99,-99,-99,-99,-99,-99,0.9222,0
83977103,83977103,"",17.45972492,"",1.26,2,1,0,0,0,6,5132.963091,33.5537,0
83977105,83977105,"",5.432287629,"",1.18,1,2,3,0,0,7,5803.906387,0.1776,1
83977123,83977123,"",1413.541388,"Van Etten Lake",19.57,1,5,193,22,817,1,7.266923,15.9557,1
83977125,83977125,"",15.45374942,"Grassy Lake",1.01,3,-99,-99,-99,-99,-99,-99,0.2126,0
83977133,83977133,"",6.527437112,"Echo Lake",0.69,3,-99,-99,-99,-99,-99,-99,0.1344,0
83977135,83977135,"",18.98132184,"Stuart Lake",1.76,2,1,0,0,0,6,4170.238758,0.9693,0
83977149,83977149,"",19.05469031,"Twin Lake",1.68,3,-99,-99,-99,-99,-99,-99,0.6084,0
83977151,83977151,"",8.745292114,"Hoppy Lake",1,1,1,1,0,0,5,4163.847791,0.709,1
83977153,83977153,"",8.887873996,"Shaw Lake",1.08,3,-99,-99,-99,-99,-99,-99,0.1185,0
83977157,83977157,"",14.7932031,"Perch Lake",1.04,3,-99,-99,-99,-99,-99,-99,2.6137,0
83977167,83977167,"",5.077895643,"",0.77,3,-99,-99,-99,-99,-99,-99,1.0448,0
83977201,83977201,"",88.12831232,"Loon Lake",3.83,3,-99,-99,-99,-99,-99,-99,1.1701,0
83977203,83977203,"",14.5352742,"Redhead Lake",1.02,3,-99,-99,-99,-99,-99,-99,2.2295,0
83977219,83977219,"",121.0038472,"Jose Lake",5.84,3,-99,-99,-99,-99,-99,-99,1.2985,0
83977221,83977221,"",19.02647485,"Hunters Lake",1.27,3,-99,-99,-99,-99,-99,-99,0.3328,0
83977247,83977247,"",6.390966642,"",0.79,1,2,5,1,18,5,4163.847791,0.6417,1
83977257,83977257,"",7.842850249,"Happy Lake",0.84,3,-99,-99,-99,-99,-99,-99,0.4321,0
83977267,83977267,"",84.57870485,"Chain Lakes",4.73,1,1,1,3,56,5,4163.847791,0.8727,1
83977269,83977269,"",6.486314925,"Hughes Lake",0.81,3,-99,-99,-99,-99,-99,-99,0.0222,0
83977271,83977271,"",5.079399254,"",0.79,3,-99,-99,-99,-99,-99,-99,0.3099,0
83977283,83977283,"",29.76378972,"",3.09,1,1,1,2,27,6,4248.426496,0.8674,1
83977287,83977287,"",17.97225896,"",1.74,2,1,0,0,0,1,7.266923,1.0185,0
83977297,83977297,"",42.07740148,"West Lake",2.53,3,-99,-99,-99,-99,-99,-99,1.9642,0
83977301,83977301,"",16.58987207,"Kellogg Lake",1.44,3,-99,-99,-99,-99,-99,-99,0.9242,0
83977305,83977305,"",17.31308614,"Hiscock Lake",1.2,3,-99,-99,-99,-99,-99,-99,0.9781,0
83977307,83977307,"",15.30207437,"",1.21,3,-99,-99,-99,-99,-99,-99,0.2618,0
83977311,83977311,"",15.22748109,"Duell Lake",0.93,3,-99,-99,-99,-99,-99,-99,0.2045,0
83977329,83977329,"",60.43555373,"Island Lake",3.71,3,-99,-99,-99,-99,-99,-99,1.0739,0
83977341,83977341,"",8.66563494,"Alice Lake",1.19,1,1,1,1,18,7,4278.190286,0.2181,1
83977343,83977343,"",12.64402489,"North Twin Lake",1.06,1,1,1,0,0,0,0,0.3855,1
83977347,83977347,"",15.13138746,"Guilford Lake",1.03,2,1,0,0,0,5,4163.847791,1.8566,0
83977349,83977349,"",1698.051432,"Foote Dam Pond",48.97,1,6,519,91,13204,1,7.266923,20.4187,1
83977365,83977365,"",7.889036725,"Nero Lake",0.89,3,-99,-99,-99,-99,-99,-99,0.1543,0
83977373,83977373,"",18.49095507,"Catherine Lake",1.95,1,1,1,0,0,8,4286.855921,0.8229,1
83977389,83977389,"",13.31617035,"Allen Lake",1.02,2,1,0,0,0,1,7.266923,4.0206,0
83977393,83977393,"",27.82730928,"Marlbed Lake",2.51,2,1,0,0,0,5,4163.847791,1.7006,0
83977399,83977399,"",222.4237079,"Five Channels Dam Pond",10.87,1,6,506,89,11341,3,3346.371139,12.8173,1
83977413,83977413,"",595.052944,"Loud Dam Pond",26.87,1,6,502,88,10746,4,3568.794847,9.5222,1
83977415,83977415,"",13.86301177,"Bear Lake",1.31,3,-99,-99,-99,-99,-99,-99,0.3125,0
83977429,83977429,"",18.74253309,"Mud Lake",1.62,1,2,2,0,0,7,5803.906387,1.1781,1
83977435,83977435,"",1641.052784,"Cooke Dam Pond",44.38,1,6,512,90,11563,2,1705.318355,17.6803,1
83977457,83977457,"",7.266922841,"",2.13,1,6,728,117,17164,0,0,0.2503,1
83977481,83977481,"",11.34483304,"Welles Lake",0.84,3,-99,-99,-99,-99,-99,-99,0.4709,0
83977505,83977505,"",21.96942176,"River Lakes",2.06,1,3,14,6,387,5,4163.847791,0.7155,1
83977511,83977511,"",7.733498297,"Harper Lake",0.76,1,1,1,0,0,8,4219.77092,0.1258,1
83977523,83977523,"",5.176251894,"Beanshuttle Lakes",0.69,1,2,3,1,7,7,4214.594668,0.0315,1
83977561,83977561,"",28.77745513,"",6.3,1,3,12,5,358,6,4185.817213,2.9037,1
83977563,83977563,"",9.285913463,"Secord Lake",0.73,3,-99,-99,-99,-99,-99,-99,0.1244,0
83977587,83977587,"",318.1877574,"Little Au Sable Lake",13.39,1,2,4,0,0,8,4223.177336,6.9885,1
83977595,83977595,"",18.65408482,"Dollar Lake",1.14,2,1,0,0,0,7,4214.594668,0.6625,0
83977601,83977601,"",8.582668339,"Rat Lake",0.78,1,2,4,1,318,7,4214.594668,0.3195,1
83977649,83977649,"",10.11459162,"",0.8,3,-99,-99,-99,-99,-99,-99,0.5231,0
83977673,83977673,"",12.16860549,"Valley Lake",0.9,3,-99,-99,-99,-99,-99,-99,0.2252,0
83977675,83977675,"",5.02881555,"",0.85,2,1,0,0,0,0,0,1.0139,0
