"nhdid","new_key"
"145332197","63-305"
"145332736","47-321"
"145332254","47-341"
"145332627","63-2"
"145332758","47-369"
"145332457","63-319"
"145332499","63-230"
"145332805","47-233"
"145332740","47-530"
"145332751","47-368"
"145332334","63-316"
"145332244","63-299"
"145332409","47-285"
"145332154","47-535"
"145332545","47-358"
"145332755","47-317"
"145332397","47-345"
"145332780","47-320"
"145331833","63-280"
"145331833","63-278"
"145331833","63-279"
"145332549","63-1740"
"145332549","63-1739"
"149285731","63-368"
"145332206","63-366"
"145332491","47-306"
"145332485","63-1716"
"145332485","63-1715"
"149285986","63-16"
"149285720","63-371"
"149285728","63-377"
"149285862","63-1690"
"149285711","63-381"
"149285714","63-373"
"149285730","63-456"
"146647275","50-240"
"152274837","3-183"
"152517626","3-158"
"152517642","23-182"
"152517688","3-467"
"152517638","3-98"
"152517621","3-117"
"152517607","3-464"
"152517590","3-153"
"152517632","3-97"
"152517588","3-177"
"152274829","3-178"
"152517693","3-144"
"152517659","8-433"
"152517637","3-131"
"152517634","8-425"
"152517611","8-414"
"152517594","3-463"
"152517625","3-118"
"152517606","3-171"
"152517666","8-426"
"152517664","8-437"
"152517593","3-151"
"152517624","3-101"
"152517671","3-162"
"152517676","8-439"
"152517629","23-188"
"152517656","3-175"
"152517619","3-119"
"152517631","3-128"
"152517695","8-760"
"152517682","8-438"
"152517614","8-416"
"152517653","3-176"
"152517630","23-186"
"152517670","3-135"
"152517684","8-443"
"152517633","23-65"
"152517591","3-454"
"152517685","8-764"
"152517586","8-412"
"152517681","8-432"
"152517692","3-146"
"157068266","8-630"
"157068273","8-278"
"157068275","8-338"
"157068276","8-407"
"157068519","8-317"
"157068521","8-377"
"157068522","8-761"
"157068525","8-371"
"157068527","8-322"
"157068529","8-370"
"157068529","8-389"
"157068531","8-318"
"157068548","23-87"
"157068285","8-403"
"157068286","8-296"
"157068300","8-281"
"157068307","23-44"
"157068311","8-339"
"157068317","8-295"
"157068325","23-168"
"157068327","8-283"
"157068331","8-282"
"157068343","8-348"
"157068347","8-347"
"157068353","8-351"
"157068372","8-418"
"157068374","8-299"
"157068380","8-352"
"157068390","8-362"
"157068401","8-356"
"157068402","8-354"
"157068421","8-367"
"157068435","8-368"
"157068444","8-355"
"157068496","8-763"
"157068500","8-375"
"157068500","8-376"
"157068506","8-357"
"157068512","8-379"
"152094722","47-220"
"152094732","33-74"
"152094731","47-236"
"152094719","47-219"
"152094712","47-166"
"152094721","47-217"
"152094726","33-55"
"148710590","47-183"
"148710602","47-204"
"148710602","47-207"
"148710606","47-209"
"148710608","47-243"
NA,"33-98"
NA,"47-557"
NA,"63-1734"
NA,"3-145"
NA,"47-4"
NA,"3-168"
NA,"63-1736"
NA,"63-1703"
NA,"63-1731"
NA,"63-7"
NA,"63-124"
NA,"63-1699"
"145333770","47-551"
"145333066","33-1"
"145333219","47-45"
"145333091","47-81"
"145333118","47-548"
"145332917","47-67"
"145333127","47-537"
"149286550","82-240"
"145333777","47-23"
"145333141","47-39"
"145333004","47-78"
"145333607","47-145"
"145333603","47-98"
"145332976","47-550"
"145332908","47-66"
"145333563","47-148"
"145333746","47-50"
"145333178","47-549"
"145333775","47-22"
"145333791","47-21"
"145333791","47-19"
"145333254","47-135"
"145333525","47-99"
"145333006","47-540"
"145333260","47-88"
"145332906","47-559"
"145333036","47-126"
"145333598","47-143"
"145333102","63-1710"
"145333750","47-18"
"145333034","47-531"
"145333227","47-93"
"145333245","47-46"
"145333728","47-17"
"145333038","47-542"
"145333021","47-40"
"145333194","47-89"
"145333106","47-38"
"145333088","63-1751"
"145332972","47-65"
"145332943","47-34"
"145332934","47-62"
"145333578","33-13"
"145333647","47-149"
"145333721","47-116"
"145333723","47-97"
"145333723","47-101"
"145333779","47-106"
"145333708","47-104"
"145332903","47-558"
"145333609","47-147"
"145332985","63-1698"
"145333176","47-85"
"145333509","47-133"
"145333663","47-105"
"145333045","47-2"
"145333552","47-553"
"145333589","47-94"
"145333656","47-103"
"145333538","47-138"
"145333623","47-546"
"145333114","47-538"
"145332899","47-59"
"145333051","63-1730"
"145332941","47-73"
"145333043","47-77"
"145333858","81-71"
"145333783","47-52"
"145333772","47-102"
"145333772","47-108"
"145333241","33-6"
"145333075","47-129"
"145333001","63-1701"
"145333674","47-561"
"145332923","47-64"
"145332956","47-68"
"145332932","47-74"
"145333139","47-86"
"145333032","47-76"
"145332965","63-1735"
"145333134","63-1711"
"145333488","47-96"
"145333719","47-153"
"145332994","47-528"
"149286533","82-5"
"149286145","63-1709"
"149286525","82-241"
"149286284","63-1757"
"149286272","63-1758"
"152517721","8-191"
"152517773","8-19"
"152517763","8-146"
"152517742","8-131"
"152517753","3-51"
"152517714","3-456"
"152517758","8-143"
"152274849","3-65"
"152517699","8-454"
"152517791","3-29"
"152517809","3-52"
"152517777","8-150"
"152274853","3-67"
"152517822","8-222"
"152517805","3-26"
"152274838","3-184"
"152517768","3-32"
"152517823","23-12"
"152517730","8-141"
"152274839","3-182"
"152274840","3-185"
"152517707","8-458"
"152517720","8-3"
"152517827","8-162"
"152517782","3-28"
"152517832","3-466"
"152517719","8-184"
"152517703","8-765"
"152517749","8-202"
"152517698","3-143"
"152517807","8-163"
"152517793","8-74"
"152517738","8-186"
"152517741","8-137"
"152517772","8-212"
"149286808","82-53"
"145333894","81-127"
"145333956","81-39"
"145333794","47-154"
"145333941","81-18"
"145333888","81-11"
"145334013","81-385"
"145333952","81-28"
"145333899","81-83"
"145333983","81-403"
"145333884","81-72"
"145333978","81-95"
"145333985","81-402"
"145333928","81-27"
"145333935","81-33"
"145333993","81-46"
"145333918","81-109"
"145333838","81-405"
"145333915","81-14"
"145333909","81-82"
"145333989","81-398"
"145333871","81-126"
"145334005","81-96"
"145333998","81-55"
"145333903","81-125"
"145333832","47-24"
"145333892","81-110"
"145333987","81-397"
"145333965","81-51"
"149286569","82-20"
"145333926","81-27.1"
"145333996","81-97"
"145333944","81-36"
"145333882","81-5"
"145333812","47-554"
"145333877","81-400"
"145333854","81-401"
"145333847","81-123"
"145333897","81-86"
"145333890","81-8"
"145333875","81-7"
"145333924","81-19"
"145333861","81-6"
"145333805","47-54"
"145333913","81-26"
"145333963","81-52"
"145333873","81-134"
"145333852","33-18"
"145333972","81-47"
"145333937","81-30"
"149286786","82-21"
"149286789","82-23"
"149286579","82-36"
"149286563","82-253"
"152274898","80-72"
"152274855","3-54"
"152274902","80-45"
"152274856","3-70"
"152518081","13-119"
"152517847","3-33"
"152517909","8-41"
"152517943","13-147"
"152517912","3-63"
"152274886","80-42"
"152517780","3-27"
"152517740","8-130"
"152517806","8-94"
"152517835","8-223"
"152517751","8-144"
"152517709","23-88"
"152517818","8-159"
"152517706","3-148"
"152517803","23-11"
"152517812","8-96"
"152517735","8-187"
"152517725","8-192"
"152517755","8-773"
"152517789","8-153"
"152517718","3-169"
"152517713","8-271"
"152517759","3-24"
"152517754","8-147"
"152517716","8-270"
"152517728","8-762"
"152517715","8-457"
"152517833","23-21"
"152517802","8-25"
"152517814","8-221"
"152517830","8-26"
"152517737","8-190"
"157068566","8-328"
"157068568","8-386"
"157068572","8-385"
"157068573","8-769"
"157068575","8-383"
"157068582","8-770"
"157068595","8-57"
"157068599","8-394"
"157068613","8-396"
"157068619","8-766"
"157068637","8-59"
"157068641","8-55"
"157068642","8-62"
"157068649","8-69"
"157068651","8-80"
"157068660","8-89"
"157068662","8-88"
"157068663","8-90"
"157068664","8-87"
"152094735","33-27"
"152094754","33-47"
"152094746","33-9"
"152094749","33-42"
"152094752","33-11"
"152094751","23-9"
"152094739","33-156"
"152094755","23-4"
NA,"47-47"
NA,"47-562"
NA,"8-767"
NA,"82-18"
NA,"23-33"
NA,"23-14"
NA,"3-455"
NA,"3-88"
NA,"81-106"
NA,"81-104"
NA,"38-4"
NA,"81-129"
NA,"38-45"
NA,"38-44"
"58040","82-56"
NA,"13-32"
"145333991","81-399"
"145333948","81-29"
"145333932","81-93"
"149286796","82-38"
"145333840","81-73"
"145333798","47-552"
"145333810","47-27"
"145333821","81-107"
"152274878","80-66"
"152274891","80-90"
"152274870","80-63"
"152274883","80-89"
"152517993","13-52"
"152518089","39-26"
"152517924","8-43"
"152274904","80-52"
"152274865","80-60"
"152274863","3-73"
"152518077","13-585"
"152518020","39-14"
"152517881","8-36"
"152517975","13-96"
"152518051","39-96"
"152517905","8-183"
"152274893","80-71"
"152517903","8-110"
"152517958","80-31"
"152274910","80-51"
"152274880","80-70"
"152274903","80-73"
"152274885","80-69"
"152274854","3-68"
"152517877","8-229"
"152518056","39-130"
"152518018","13-101"
"152517959","13-583"
"152517848","3-35"
"152518102","80-43"
"152518034","39-94"
"152517935","3-44"
"152518111","13-16"
"152517908","3-43"
"152517976","39-9"
"152517988","39-1"
"152517846","8-167"
"152518003","13-9"
"152517931","3-60"
"152518005","39-93"
"152517957","13-41"
"152518103","80-6"
"152518152","13-17"
"152517878","3-39"
"152517916","8-179"
"152518014","80-41"
"152274857","3-71"
"152274864","80-64"
"152274899","80-46"
"152274866","80-59"
"152274884","80-68"
"152517995","39-13"
"152518023","13-106"
"152518038","39-95"
"152517876","8-168"
"152517994","39-129"
"152517840","8-171"
"152517856","8-100"
"152517981","80-1"
"152517940","13-143"
"152518021","13-151"
"152517890","8-234"
"152518129","13-36"
"152517854","23-170"
"152517859","23-34"
"152518073","39-102"
"152517952","13-89"
"152517980","39-89"
"152517930","8-113"
"152518049","13-105"
"152517862","8-235"
"152517841","8-165"
"152518067","13-173"
"152518030","39-132"
"152517900","23-22"
"152517956","13-144"
"152517858","23-171"
"152517898","8-178"
"152518016","13-104"
"152517973","80-4"
"152517934","13-47"
"152517866","8-230"
"152517985","80-34"
"152517946","3-64"
"152517838","3-453"
"152518059","13-170"
"152518082","39-365"
"152517915","8-181"
"152517999","39-20"
"152518057","39-131"
"152517901","8-44"
"152517987","13-50"
"152518013","13-48"
"152517913","8-242"
"152517990","13-97"
"152518010","13-108"
"152518010","13-107"
"152517971","80-5"
"152517853","8-768"
"149286821","82-152"
"149286854","82-155"
"157068669","8-84"
"152094785","38-39"
"152094763","38-35"
"152094774","38-48"
"152094793","38-52"
"152094801","81-61"
"152094787","81-44"
"152094777","38-37"
"152094804","38-86"
"152094764","38-94"
"152094770","38-7"
"152094760","38-95"
"152094786","38-40"
"152094783","38-97"
"152094769","38-34"
"152094791","81-45"
"152094761","38-96"
"152094775","38-46"
"152094762","38-93"
"152094788","38-152"
"152094771","38-8"
"152094773","38-9"
"152094759","23-6"
"152094800","81-376"
"152094806","38-42"
NA,"38-10"
NA,"38-11"
NA,"82-75"
NA,"81-60"
NA,"81-411"
NA,"38-22"
NA,"81-68"
NA,"81-67"
NA,"38-43"
NA,"39-43"
NA,"81-178"
NA,"39-370"
NA,"80-172"
NA,"81-412"
"145334254","81-185"
"145334246","81-162"
"145334061","81-212"
"145334066","81-213"
"145334055","81-410"
"145334031","81-383"
"145334046","81-69"
"145334022","81-58"
"145334244","81-195"
"145334229","81-173"
"145334075","81-147"
"145334243","81-406"
"145334239","81-159"
"145334026","81-188"
"145334231","81-152"
"145334044","81-374"
"145334063","81-65"
"145334252","81-184"
"145334235","81-158"
"145334235","81-157"
"145334019","81-57"
"145334073","81-144"
"145334226","81-146"
"145334029","81-64"
"145334071","81-378"
"145334059","81-375"
"145334041","81-102"
"145334256","81-186"
"155635793","80-165"
"155635794","80-164"
"155635741","80-329"
"155635763","80-107"
"155635766","80-58"
"155635767","80-109"
"155635769","80-108"
"155635772","80-110"
"155635775","80-161"
"155635776","80-116.1"
"155635778","39-224"
"155635779","80-117-141"
"155635743","80-28"
"155635744","80-20"
"155635745","80-25"
"155635746","80-23"
"155635748","80-56"
"155635749","80-22"
"155635751","80-24"
"155635752","80-27"
"155635760","80-57"
"155635762","80-30"
"152518287","39-206"
"152518166","13-19"
"152274939","80-84"
"152274945","80-84S"
"152274960","80-177"
"152518298","13-274"
"152518199","39-367"
"152518175","39-62"
"152518247","39-192"
"152518327","13-238"
"152274950","80-158"
"152274928","80-76"
"152518153","80-15"
"152274921","80-78"
"152518301","13-358"
"152518313","13-203"
"152518143","39-111"
"152518186","13-77"
"152518289","13-326"
"152518274","39-202"
"152518189","39-115"
"152518306","13-264"
"152518288","13-318"
"152518229","39-369"
"152518259","39-145"
"152518277","13-316"
"152518173","39-113"
"152518300","39-193"
"152518138","39-134"
"152518130","13-37"
"152518152","13-18"
"152274955","80-188"
"152274956","80-334"
"152274958","80-336"
"152274957","80-335"
"152274947","80-159"
"152274936","80-82"
"152518222","13-132"
"152518321","39-195"
"152518127","13-58"
"152518282","13-577"
"152518348","13-212"
"152518149","39-32"
"152518165","13-22"
"152518154","39-116"
"152518305","13-355"
"152518260","13-307"
"152518355","39-164"
"152518179","39-372"
"152518131","39-133"
"152518126","13-178"
"152518150","39-63"
"152518350","13-359"
"152518299","39-360"
"152518356","39-364"
"152518146","39-31"
"152518200","39-66"
"152518180","39-371"
"152518265","13-224"
"152518197","39-121"
"152518220","13-27"
"152518155","39-358"
"152518224","39-70"
"152518177","39-114"
"152518147","39-107"
"152518264","39-191"
"152518303","39-154"
"152518303","39-156"
"152518193","13-23"
"152518134","80-13"
"152518361","13-337"
"152518269","13-352"
"152518367","39-223"
"152518254","13-306"
"152518291","13-204"
"152518216","39-168"
"152094882","38-159"
"152094888","38-650"
"152094883","38-128"
"152094873","38-126"
"152094814","81-63"
"152094832","38-639"
"152094897","38-133"
"152094828","38-32"
"152094819","81-62"
"152094812","38-75"
"152094847","38-141"
"152094901","38-135"
"152094908","38-161"
"152094892","38-158"
"152094848","38-144"
"152094859","38-115"
"152094843","38-240"
"152094887","38-129"
"152094865","38-118"
"152094858","38-119"
"152094852","38-111"
"152094855","38-233"
"152094826","38-25"
"152094842","38-640"
"152094825","38-30"
"152094849","38-234"
"152094881","38-154"
"152094811","38-21"
"152094886","38-127"
"152094853","38-265"
"152094827","38-33"
"152094856","38-648"
"152094877","38-150"
"152094884","38-156"
"152094857","38-146"
"152094809","38-20"
"152094874","38-120"
"152094868","81-165"
NA,"69-366"
NA,"39-210"
NA,"13-580"
NA,"80-347"
NA,"81-409"
NA,"39-228"
NA,"81-379"
NA,"38-653"
NA,"82-255"
NA,"82-207"
"152094969","38-381"
NA,"82-247"
"145334302","81-387"
"151873773","81-396"
"145334284","81-264"
"145334307","81-384"
"145334311","81-393"
"151873788","38-327"
"145334296","81-381"
"149286942","82-239"
"145334308","81-391"
"145334309","81-248"
"151873777","81-254"
"151873778","81-253"
"149425607","81-395"
"145334282","81-263"
"145334288","81-408"
"145334289","81-226"
"145334300","82-157"
"145334314","81-394"
"145334261","81-167"
"145334315","81-380"
"149286961","82-236"
"145334294","82-250"
"145334304","81-389"
"145334310","81-392"
"145334306","81-390"
"149286946","82-245"
"145334293","81-407"
"145334281","81-168"
"145334283","81-80"
"145334303","81-388"
"145334286","81-266"
"145334273","81-176.1"
"149286938","82-246"
"149286935","82-237"
"155635789","39-190"
"155635930","80-229"
"155635933","80-251"
"155635915","80-194"
"155636099","11-183"
"155635847","80-326"
"155635799","80-171"
"155635800","13-451"
"155635843","80-193"
"155636047","11-3"
"155635829","39-232"
"155635835","80-154"
"155635838","80-324"
"155635839","80-180"
"155635910","80-237"
"155635855","80-192"
"155635946","80-216"
"155635853","80-221"
"155635818","80-346"
"155635819","80-348"
"155635820","80-345"
"155635822","80-344"
"155635897","80-209"
"155635904","39-244"
"155635970","80-321"
"155635976","80-232"
"155635979","80-241"
"155635802","80-169"
"155635803","80-170"
"155635804","80-167"
"155635805","13-472"
"155635806","39-361"
"155635807","13-466"
"155635810","39-234"
"155635771","39-172"
"155635771","39-171"
"155635774","39-373"
"155635781","39-225"
"155635783","39-189"
"155636013","11-4"
"155636018","11-2"
"155635878","39-359"
"155635879","80-198"
"155635887","80-186"
"155635892","80-196"
"155635896","80-220"
"152518484","39-271"
"152274966","80-190"
"155635965","80-330"
"155635967","80-244"
"155635858","80-183"
"155635861","80-184"
"155635862","80-191"
"155635864","80-222"
"155635865","80-199"
"155635998","80-246"
"155636064","11-180"
"152518421","39-212"
"152518448","13-388"
"152274979","11-7"
"152518385","13-216"
"152274985","11-8"
"152274986","11-11"
"152518513","13-450"
"152518412","13-243"
"152518499","13-578"
"152518470","13-491"
"152518495","39-241"
"152518453","39-215"
"152518439","39-218"
"152274968","80-343"
"152518408","39-214"
"152518524","39-286"
"152518525","39-287"
"152518462","13-422"
"152518531","39-290"
"152518431","39-219"
"152518503","13-446"
"152518395","13-302"
"152518416","39-211"
"152518447","13-379"
"152518516","39-357"
"152518388","39-200"
"152518490","13-447"
"152518514","39-275"
"152518486","13-414"
"152518480","13-412"
"152518480","13-413"
"152518377","13-240"
"152518539","13-398"
"152518519","13-449"
"152518375","13-340"
"152518496","13-492"
"152518491","13-493"
"152094930","38-645"
"152094988","38-352"
"152094940","38-652"
"152094928","38-646"
"152094926","38-310"
"152094902","38-134"
"152094964","38-423"
"152094993","38-396"
"152094979","38-638"
"152094947","38-655"
"152094947","38-654"
"152094961","38-349"
"152094987","38-354"
"152094974","38-391"
"152094990","38-330"
"152094942","38-656"
"152094921","39-199"
"152094937","38-647"
"152094989","38-317"
"152094989","38-318"
"152094959","38-348"
"152094959","38-357"
"152094984","38-361"
"152094984","38-360"
"152094985","38-395"
"152094991","38-424"
"152094950","38-346"
"152094986","38-398"
"152094956","38-316"
"152094980","38-385"
"152094970","38-422"
"152094981","38-359"
NA,"81-369.1"
"149425628","81-382"
"151873785","81-249"
"151873868","38-489"
"151873856","38-480"
"151873842","38-477"
"151873834","81-360"
"151873792","38-323"
"149287014","82-191"
"151873853","38-517"
"151873883","38-518"
"151873848","38-641"
"151873798","81-359"
"151873796","81-354"
"151873855","38-479"
"151873795","38-324"
"151873823","81-291"
"151873793","81-355"
"151873800","81-371"
"151873819","38-657"
"151873818","81-386"
"151873820","81-286"
"151873813","38-333"
"151873829","81-290"
"151873789","38-325"
"151873807","38-336"
"151873839","38-368"
"151873783","81-365"
"151873790","81-377"
"151873782","81-255"
"151873832","38-642"
"151873822","38-474"
"145334325","82-252"
"145334326","82-251"
"155635929","13-537"
"155636025","80-333"
"155636033","80-327"
"155636040","39-267"
"155636097","11-176"
"155636100","39-318"
"155636233","80-287"
"155636143","39-321"
"155635963","39-247"
"155636265","80-302"
"155636270","11-14"
"155635937","13-539"
"155635938","39-263"
"155636056","39-270"
"155636058","80-247"
"155636109","80-339"
"155636113","39-319"
"155636115","80-249"
"155636117","80-338"
"155636121","80-234"
"155635833","13-461"
"155635948","39-246"
"155635952","39-262"
"155635961","80-217"
"155635854","13-487"
"155636198","80-301"
"155635812","13-457"
"155635817","13-460"
"155635899","13-512"
"155636083","39-362"
"155636084","39-312"
"155635808","13-459"
"155635940","13-579"
"155635994","39-249"
"155635997","80-233"
"155636129","80-337"
"155636131","11-182"
"155636133","80-340"
"155636173","80-325"
"155636189","80-311"
"152518576","38-470"
"155636067","80-235"
"155636076","39-328"
"155636079","39-268"
"155636169","80-258"
"155636170","80-260"
"155636192","80-261"
"155636281","80-331"
"152518589","38-612"
"152518556","39-257"
"152518548","39-303"
"152518584","38-432"
"152518571","13-402"
"152518552","39-299"
"152518604","38-649"
"152518623","38-625"
"152518546","13-581"
"152518610","38-619"
"152518617","38-621"
"152518605","38-618"
"152518596","38-613"
"152518554","38-454"
"149287012","82-208"
"152095069","38-559"
"152095037","38-516"
"152095062","38-651"
"152094992","38-388"
"152094996","38-397"
"152095066","38-550"
"152095007","38-367"
"152094998","38-425"
"152095068","38-560"
"152095001","38-402"
"152095009","38-399"
NA,"82-242"
NA,"82-243"
NA,"80-314"
NA,"13-553"
NA,"80-332"
"151873995","46-6"
"145334330","82-248"
"151873944","46-49"
"151873944","38-514"
"151873929","38-494"
"151873906","81-364.1"
"151874017","30-357"
"151873913","81-343"
"151873875","81-332"
"151874011","46-68"
"151873900","81-404"
"151873951","46-120"
"151873911","81-353"
"151873905","81-336"
"151873969","46-80"
"151873957","46-126"
"151874007","46-88"
"151873996","46-66"
"151873968","46-51"
"151873964","38-508"
"151873970","46-55"
"151873881","81-315"
"151874001","46-4"
"149425735","58-318"
"145334328","82-238"
"151873916","38-503"
"151874052","30-22"
"151873994","46-3"
"149425718","58-316"
"145334329","82-244"
"151874009","46-16"
"151873976","46-76"
"151873895","38-644"
"151873863","81-368"
"151873926","81-350"
"151873896","38-496"
"151873997","46-11"
"151873899","81-330"
"151873943","38-519"
"151873993","46-9"
"151873979","46-77"
"151873952","46-57"
"151874032","46-21"
"151873984","46-70"
"151873950","46-53"
"151873982","46-67"
"151873962","46-121"
"151874002","46-13"
"151874031","46-22"
"151873988","46-65"
"151873985","46-231"
"151873893","38-643"
"151873960","46-130"
"151874027","46-7"
"151873948","46-230"
"151873908","38-497"
"151873987","46-78"
"151873973","46-79"
"151873978","46-56"
"151873978","46-75"
"149425709","58-329"
"149425710","58-330"
"149425720","58-311"
"149425705","58-331"
"145334331","82-249"
"155636360","39-342"
"155636369","80-290"
"155636373","80-289"
"155636377","80-309"
"155636422","11-178"
"155636236","39-324"
"155636238","12-16"
"155636245","39-335"
"155636613","14-94"
"155636098","13-582"
"155636626","11-36"
"155636578","14-91"
"155636582","80-320"
"155636589","11-33"
"155636593","14-786"
"155636234","12-24"
"155636235","80-341"
"155636504","14-10"
"155636506","80-318"
"155636508","11-179"
"155636509","14-9"
"155636140","13-555"
"155636146","13-554"
"155636263","39-336"
"155636264","12-29"
"155636266","39-337"
"155636268","80-270"
"155636108","13-548"
"155636116","13-549"
"155636049","13-534"
"155636298","80-288"
"155636550","14-69"
"155636464","14-2"
"155636344","80-273"
"155636286","39-340"
"155636289","12-33"
"155636351","80-304"
"155636353","80-306"
"155636428","78-10"
"155636430","80-315"
"155636393","80-316"
"155636253","12-13"
"155636256","80-272"
"155636261","12-10"
"155636091","13-558"
"155636330","12-32"
"155636331","39-363"
"155636339","80-342"
"155636483","80-323"
"155636602","14-88"
"155636569","14-5"
"155636519","14-92"
"155636534","14-68"
"152518653","38-607"
"152518649","38-605"
"155636646","11-34"
"155636172","12-2"
"155636182","39-322"
"155636191","12-9"
"155636516","11-20"
"155636075","13-576"
"155636276","80-328"
"155636320","80-303"
"155636398","80-282"
"155636409","80-285"
"155636410","80-281"
"155636437","80-298"
"155636445","14-1"
"155636492","14-4"
"155636494","14-6"
"152518646","38-568"
"152518642","38-600"
"152518642","38-601"
"152518642","38-602"
"152518686","30-370"
"152518659","38-637"
"152518681","30-48"
"152518673","30-45"
"152518629","38-597"
"152518676","30-14"
"152518632","38-598"
"152518679","30-66"
"152518660","38-608"
"152095086","38-575"
"152095093","30-383"
"152095092","30-1"
"152095100","30-3"
"152095097","30-2"
"152095082","38-571"
"152095076","38-566"
"152095074","38-567"
"152095084","38-573"
"152095094","30-10"
NA,"30-27"
NA,"30-363"
NA,"46-27"
NA,"58-321"
NA,"58-317"
NA,"46-226"
NA,"14-53"
NA,"46-45"
NA,"30-385"
NA,"30-57"
NA,"30-384"
NA,"30-32"
NA,"46-223"
NA,"30-36"
NA,"14-103"
NA,"46-46"
NA,"58-152"
NA,"46-165"
NA,"46-160"
"152335372","46-163"
NA,"30-91"
NA,"30-116"
"149425738","58-335"
"151874078","46-227"
"151874053","30-23"
"151873992","46-156"
"151874010","58-341"
"151874034","46-23"
"151874040","46-24"
"151874061","30-361"
"151874051","46-30"
"149425746","58-340"
"151874081","46-225"
"151874066","30-364"
"151874063","46-183"
"151874048","46-99"
"149425757","58-324"
"149425751","58-323"
"151874067","46-182"
"151874030","46-91"
"151874020","46-82"
"151874028","46-150"
"151874062","46-184"
"151874058","58-315"
"151874022","46-81"
"151874056","46-222"
"151874003","58-328"
"151874025","46-89"
"151874026","46-145"
"151874045","46-96"
"151874060","30-21"
"151874046","46-100"
"149425740","58-336"
"149425743","58-337"
"155636852","14-81"
"155636855","78-87"
"155636632","78-213"
"155636374","12-34"
"155636717","14-51"
"155636718","14-76"
"155637348","14-785"
"155637211","11-58"
"155636571","12-43"
"155636571","78-6"
"155637057","14-195"
"155636616","78-8"
"155636794","14-17"
"155636795","12-55"
"155636955","14-80"
"155636975","14-117"
"155636621","78-9"
"155636625","12-142"
"155636696","12-56"
"155636698","14-98"
"155636699","12-51-GRP"
"155636702","14-13"
"155637024","78-89"
"155637235","11-60"
"155637149","78-42"
"155637168","14-777"
"155636579","12-45"
"155636580","12-52"
"155636581","14-47"
"155636584","30-134"
"155636507","12-41"
"155637106","11-48"
"155636654","78-7"
"155636665","14-14"
"155636980","78-96"
"155636715","78-17"
"155637322","11-65"
"155636900","14-115"
"155636544","12-23"
"155637256","11-63"
"155637439","11-86"
"155636769","14-54"
"121206262","11-54"
"155636674","78-227"
"155637352","11-175"
"155637365","11-188"
"155636693","14-75"
"155636695","78-29"
"121206263","11-56"
"121206266","11-57"
"155636555","14-8"
"155636345","30-85"
"155636744","78-49"
"155636750","78-218"
"155636751","78-222"
"155636754","78-228"
"155637003","78-94"
"155637033","14-82"
"155637039","14-225"
"155637046","14-193"
"155637047","14-782"
"155636260","12-11"
"155636953","78-214"
"155636600","12-62"
"155636528","30-362"
"155636536","12-42"
"155636611","14-11"
"155637457","11-81"
"155636719","14-52"
"155636733","14-12"
"155636739","12-57"
"155636762","14-21"
"155636767","14-16"
"155636828","14-29"
"155636829","14-33"
"155636863","14-31"
"155636866","78-43"
"155636518","30-126"
"155636920","78-88"
"155636927","14-66"
"155636938","11-42"
"155637028","14-138"
"155637030","78-90"
"155637058","14-783"
"155637063","78-225"
"155637071","78-100"
"155637079","78-93"
"155636280","12-143"
"155636317","12-18"
"155636323","12-144"
"155636404","30-114"
"155637269","11-61"
"155636443","30-115"
"155636449","30-97"
"155636452","12-21"
"155636456","12-38"
"155637301","14-232"
"155636474","78-25"
"152518695","30-77"
"152518707","30-368"
"152518699","30-74"
"152518714","30-84"
"152518689","30-72"
"152518694","30-381"
NA,"30-92"
NA,"30-142"
NA,"30-143"
NA,"46-169"
NA,"58-345"
NA,"30-154"
NA,"30-94"
NA,"46-170"
NA,"46-173"
NA,"46-172"
"149425792","58-339"
"149425814","58-334"
"151874085","58-333"
"150994093","30-256"
"150994086","30-216"
"150994078","30-366"
"149425804","58-312"
"150994100","30-257"
"150994088","30-228"
"150994087","30-255"
"150994080","30-367"
"151874098","46-228"
"150994084","30-213"
"150994099","30-259"
"150994101","30-258"
"151874086","46-178"
"149425798","58-338"
"155636778","30-174"
"155636849","30-251"
"155636850","30-222"
"155636854","12-66"
"155636629","30-376"
"155636631","30-377"
"155637533","14-784"
"155637541","14-264"
"155636574","30-104"
"155636780","30-173"
"155637340","78-82"
"155636956","12-59"
"155636974","30-277"
"155636619","30-144"
"155637232","78-75"
"155637239","12-94"
"121206351","11-102"
"155636890","30-276"
"155637149","78-46"
"155637158","78-102"
"155637160","78-103"
"155637166","12-139"
"155637369","78-215"
"155637346","78-219"
"155636729","12-48"
"155637136","78-47"
"155636978","12-73"
"155636979","78-45"
"155637316","78-211"
"155637839","11-185"
"155636910","12-67"
"155637710","11-177"
"121206333","11-103"
"155637742","14-339"
"155637441","11-69"
"155637495","14-252.1"
"155637502","14-273"
"155637503","14-223"
"155636772","30-193"
"121206326","11-101"
"155637353","14-162"
"155637357","12-97"
"155637360","78-123"
"121206318","11-106"
"121206319","11-104"
"155637388","78-229"
"155637392","14-170"
"155637393","78-226"
"155637197","78-51"
"155636753","30-365"
"155636756","30-171"
"155636995","12-50"
"155637035","12-69"
"155637094","30-278"
"155637096","12-78"
"155637595","14-274"
"155637601","11-83.1"
"155637608","11-83"
"155636825","30-184-GRP"
"155637642","14-277"
"155637654","14-276"
"155636637","30-379"
"155636640","30-136"
"155636641","30-378"
"155637111","78-48"
