"NEW_KEY","COUNTY","LONG_DD","LAT_DD","Water_Body_Name","Survey_Number","SURVEY_YEAR","Survey_Purpose","TARGET_SPECIES","GEAR","SPECIES","FISH_COUNT","SAMPLE_START_DATE","SAMPLE_END_DATE"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","BCR",1,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","BLB",2,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","BLG",18,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","BRB",31,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","CWS",24,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","LMB",64,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","NOP",1,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","PSF",1,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","RKB",50,"5/12/03","5/14/03"
"15-15","Charlevoix",-84.9776,45.16832,"Deer Lake",3496,2003,"Status & Trends","ALL SPECIES","TRAPNET","SMB",7,"5/12/03","5/14/03"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",4,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","BNM",8,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","IOD",13,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","JOD",7,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",2,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",2,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","SMB",5,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",77,"8/16/04","8/16/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","IGNET","CWS",4,"5/18/04","5/18/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","IGNET","LMB",1,"5/18/04","5/18/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","IGNET","NOP",4,"5/18/04","5/18/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","IGNET","WAE",2,"5/18/04","5/18/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","IGNET","YEP",7,"5/18/04","5/18/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","BCR",44,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","BLG",60,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","CWS",25,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","LMB",15,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","NOP",3,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","PSF",15,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","RKB",13,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","SMB",7,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","WAE",26,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","LMFYKE","YEP",2,"5/17/04","5/19/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","BCR",3,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","BLG",11,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","BNM",7,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","CWS",2,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","IOD",28,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","JOD",14,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","LMB",1,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","MIS",21,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","NRD",2,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","PRD",1,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","PSF",2,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","RKB",1,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","STS",11,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","WAE",1,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","SMFYKE","YEP",34,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","BCR",81,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","BLG",13,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","CWS",97,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","HSF",1,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","LMB",14,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","NOP",5,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","PSF",20,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","RKB",5,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","SMB",15,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","WAE",19,"5/17/04","5/17/04"
"40-117","Kalkaska",-85.02065,44.78249,"Manistee Lake",3498,2004,"Status & Trends","ALL SPECIES","TRAPNET","YEP",9,"5/17/04","5/17/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","IGNET","NOP",4,"5/11/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","LMFYKE","BCR",3,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","LMFYKE","BLG",24,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","LMFYKE","BRB",2,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","LMFYKE","LMB",15,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","LMFYKE","NOP",3,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","LMFYKE","PSF",1,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","BCR",13,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","BLB",2,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","BLG",22,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","BRB",2,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","CWS",1,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","LMB",27,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","NOP",5,"5/10/04","5/12/04"
"40-61","Kalkaska",-85.15621,44.63665,"East Lake",3499,2004,"Status & Trends","ALL SPECIES","TRAPNET","PSF",1,"5/10/04","5/12/04"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",361,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BNM",10,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BSD",2,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","CSH",46,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","CWS",7,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","JOD",3,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",24,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","LNG",1,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","LOG",4,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",19,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","RKB",52,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","SMB",8,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","STS",115,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","WAR",1,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",35,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","CIS",11,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","CWS",1,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","LAT",17,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","NOP",2,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","RKB",1,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","SMB",1,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","SMT",10,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","GLGNET","YEP",42,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","BLG",47,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","BOW",3,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","BRB",2,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","CRC",1,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","CWS",30,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","HHC",2,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","LMB",23,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","NOP",1,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","PSF",11,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","RKB",184,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","SMB",12,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","LMFYKE","STS",180,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","SEINE","BSD",1,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","SEINE","CWS",1,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","SEINE","LMB",2,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","SEINE","STS",339,"7/15/03","7/15/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","BLG",143,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","BNT",1,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","BOW",2,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","CWS",43,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","LMB",6,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","LNG",32,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","NOP",3,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","PSF",14,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","RKB",190,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","SMB",12,"6/2/03","6/5/03"
"28-56","Grand Trave",-85.78426,44.61138,"Green Lake",3895,2003,"Status & Trends","ALL SPECIES","TRAPNET","YEP",8,"6/2/03","6/5/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BCR",3,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",248,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BNM",2,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BOW",9,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BRB",1,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",47,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","LNG",3,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","PSF",4,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","RKB",18,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","BOOMSHK","YEP",5,"6/25/03","6/25/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","IGNET","NOP",10,"5/21/03","5/21/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","IGNET","RKB",2,"5/21/03","5/21/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","BCR",9,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","BLB",1,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","BLG",33,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","BOW",1,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","BRB",6,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","CWS",1,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","LMB",14,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","PSF",7,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","LMFYKE","RKB",48,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","SEINE","BCS",13,"5/23/03","5/23/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","SEINE","BKF",2,"5/23/03","5/23/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","SEINE","BNM",128,"5/23/03","5/23/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","SEINE","FTD",1,"5/23/03","5/23/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","SEINE","IOD",64,"5/23/03","5/23/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","BCR",9,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","BLB",1,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","BLG",40,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","BRB",4,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","CWS",4,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","LMB",24,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","PSF",4,"5/21/03","5/22/03"
"63-673","Oakland",-83.60982,42.6261,"Lower Pettibone Lake",4023,2003,"Status & Trends","ALL SPECIES","TRAPNET","RKB",43,"5/21/03","5/22/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BCR",1,"7/14/03","7/15/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BLG",145,"7/14/03","7/15/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BNM",1,"7/14/03","7/15/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BOW",1,"7/14/03","7/15/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","BRB",2,"7/14/03","7/15/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","HSF",6,"7/14/03","7/15/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","LMB",40,"7/14/03","7/15/03"
"46-80","Lenawee",-84.13731,42.04721,"Sand Lake",4024,2003,"Status & Trends","ALL SPECIES","BOOMSHK","MIS",5,"7/14/03","7/15/03"
